EMAP ID	EMAP TERM NAME	EMAPA ID	EMAPA TERM NAME
EMAP:367	TS12 mouth-foregut junction	EMAPA:16258	mouth-foregut junction
EMAP:368	TS12 buccopharyngeal membrane	EMAPA:16259	buccopharyngeal membrane
EMAP:369	TS12 buccopharyngeal membrane ectoderm	EMAPA:16260	buccopharyngeal membrane ectoderm
EMAP:370	TS12 buccopharyngeal membrane endoderm	EMAPA:16261	buccopharyngeal membrane endoderm
EMAP:371	TS12 oral region	EMAPA:16262	oral region
EMAP:372	TS12 stomatodaeum	EMAPA:16263	stomatodaeum
EMAP:373	TS12 primitive streak	EMAPA:16072	primitive streak
EMAP:374	TS12 extraembryonic component	EMAPA:16042	extraembryonic component
EMAP:375	TS12 allantois	EMAPA:16107	allantois
EMAP:376	TS12 allantois mesenchyme	EMAPA:16264	allantois mesenchyme
EMAP:377	TS12 amnion	EMAPA:16109	amnion
EMAP:378	TS12 amnion ectoderm	EMAPA:16110	amnion ectoderm
EMAP:379	TS12 amnion mesenchyme	EMAPA:16265	amnion mesenchyme
EMAP:380	TS12 extraembryonic component cavities	EMAPA:16054	extraembryonic component cavities
EMAP:381	TS12 amniotic cavity	EMAPA:16079	amniotic cavity
EMAP:382	TS12 exocoelomic cavity	EMAPA:16081	exocoelomic cavity
EMAP:383	TS12 yolk sac cavity	EMAPA:16055	yolk sac cavity
EMAP:384	TS12 chorion	EMAPA:16112	chorion
EMAP:385	TS12 chorion ectoderm	EMAPA:16113	chorion ectoderm
EMAP:386	TS12 chorion mesenchyme	EMAPA:16266	chorion mesenchyme
EMAP:387	TS12 extraembryonic endoderm	EMAPA:16052	extraembryonic endoderm
EMAP:388	TS12 parietal endoderm	EMAPA:16053	parietal endoderm
EMAP:389	TS12 Reichert's membrane	EMAPA:16057	Reichert's membrane
EMAP:390	TS12 visceral endoderm	EMAPA:16058	visceral endoderm
EMAP:391	TS12 trophectoderm	EMAPA:16046	trophectoderm
EMAP:392	TS12 mural trophectoderm	EMAPA:16047	mural trophectoderm
EMAP:393	TS12 primary trophoblast giant cells	EMAPA:16066	primary trophoblast giant cells
EMAP:394	TS12 polar trophectoderm	EMAPA:16048	polar trophectoderm
EMAP:395	TS12 ectoplacental cone	EMAPA:16059	ectoplacental cone
EMAP:396	TS12 cytotrophoblast	EMAPA:16067	cytotrophoblast
EMAP:397	TS12 syncytiotrophoblast	EMAPA:16068	syncytiotrophoblast
EMAP:398	TS12 yolk sac	EMAPA:16085	yolk sac
EMAP:399	TS12 yolk sac endoderm	EMAPA:16086	yolk sac endoderm
EMAP:400	TS12 yolk sac mesenchyme	EMAPA:16267	yolk sac mesenchyme
EMAP:401	TS12 blood island	EMAPA:16268	blood island
EMAP:402	TS13 embryo	EMAPA:16039	embryo
EMAP:403	TS13 branchial arch	EMAPA:16117	branchial arch
EMAP:404	TS13 1st branchial arch	EMAPA:16118	1st branchial arch
EMAP:405	TS13 1st branchial groove	EMAPA:16119	1st branchial groove
EMAP:406	TS13 1st branchial groove ectoderm	EMAPA:16120	1st branchial groove ectoderm
EMAP:407	TS13 1st branchial membrane	EMAPA:16121	1st branchial membrane
EMAP:408	TS13 1st branchial membrane ectoderm	EMAPA:16122	1st branchial membrane ectoderm
EMAP:409	TS13 1st branchial membrane endoderm	EMAPA:16123	1st branchial membrane endoderm
EMAP:410	TS13 1st branchial pouch	EMAPA:16124	1st branchial pouch
EMAP:411	TS13 1st branchial pouch endoderm	EMAPA:16125	1st branchial pouch endoderm
EMAP:412	TS13 1st branchial arch ectoderm	EMAPA:16126	1st branchial arch ectoderm
EMAP:413	TS13 1st branchial arch endoderm	EMAPA:16127	1st branchial arch endoderm
EMAP:414	TS13 1st branchial arch mesenchyme	EMAPA:16128	1st branchial arch mesenchyme
EMAP:416	TS13 1st branchial arch mesenchyme derived from head mesoderm	EMAPA:16130	1st branchial arch mesenchyme derived from head mesoderm
EMAP:417	TS13 1st branchial arch mesenchyme derived from neural crest	EMAPA:16129	1st branchial arch mesenchyme derived from neural crest
EMAP:418	TS13 2nd branchial arch	EMAPA:16272	2nd branchial arch
EMAP:419	TS13 2nd branchial membrane	EMAPA:16273	2nd branchial membrane
EMAP:420	TS13 2nd branchial membrane endoderm	EMAPA:16274	2nd branchial membrane endoderm
EMAP:421	TS13 2nd branchial pouch	EMAPA:16275	2nd branchial pouch
EMAP:422	TS13 2nd branchial pouch endoderm	EMAPA:16276	2nd branchial pouch endoderm
EMAP:423	TS13 2nd branchial arch ectoderm	EMAPA:16277	2nd branchial arch ectoderm
EMAP:424	TS13 2nd branchial arch endoderm	EMAPA:16278	2nd branchial arch endoderm
EMAP:425	TS13 2nd branchial arch mesenchyme	EMAPA:16279	2nd branchial arch mesenchyme
EMAP:426	TS13 2nd branchial arch mesenchyme derived from head mesoderm	EMAPA:16280	2nd branchial arch mesenchyme derived from head mesoderm
EMAP:427	TS13 2nd branchial arch mesenchyme derived from neural crest	EMAPA:16281	2nd branchial arch mesenchyme derived from neural crest
EMAP:428	TS13 cavities and their linings	EMAPA:16060	cavities and their linings
EMAP:429	TS13 intraembryonic coelom	EMAPA:16088	intraembryonic coelom
EMAP:430	TS13 intraembryonic coelom pericardial component	EMAPA:16131	intraembryonic coelom pericardial component
EMAP:431	TS13 pericardial component cavity	EMAPA:16132	pericardial component cavity
EMAP:432	TS13 pericardial component mesothelium	EMAPA:16133	pericardial component mesothelium
EMAP:433	TS13 pericardio-peritoneal canal	EMAPA:16282	pericardio-peritoneal canal
EMAP:434	TS13 pericardio-peritoneal canal cavity	EMAPA:16283	pericardio-peritoneal canal cavity
EMAP:435	TS13 pericardio-peritoneal canal mesothelium	EMAPA:16284	pericardio-peritoneal canal mesothelium
EMAP:436	TS13 intraembryonic coelom peritoneal component	EMAPA:16137	intraembryonic coelom peritoneal component
EMAP:437	TS13 peritoneal component cavity	EMAPA:16138	peritoneal component cavity
EMAP:438	TS13 peritoneal component mesothelium	EMAPA:16139	peritoneal component mesothelium
EMAP:439	TS13 ectoderm	EMAPA:16069	ectoderm
EMAP:440	TS13 neural ectoderm	EMAPA:16073	neural ectoderm
EMAP:441	TS13 future brain	EMAPA:16089	future brain
EMAP:442	TS13 future midbrain	EMAPA:16140	future midbrain
EMAP:443	TS13 future midbrain floor plate	EMAPA:16141	future midbrain floor plate
EMAP:444	TS13 future midbrain neural fold	EMAPA:16142	future midbrain neural fold
EMAP:445	TS13 future midbrain neural crest	EMAPA:16143	future midbrain neural crest
EMAP:446	TS13 future midbrain roof plate	EMAPA:16285	future midbrain roof plate
EMAP:447	TS13 future prosencephalon	EMAPA:16144	future prosencephalon
EMAP:448	TS13 future prosencephalon floor plate	EMAPA:16145	future prosencephalon floor plate
EMAP:449	TS13 future prosencephalon neural fold	EMAPA:16146	future prosencephalon neural fold
EMAP:450	TS13 future prosencephalon neural crest	EMAPA:16147	future prosencephalon neural crest
EMAP:451	TS13 future rhombencephalon	EMAPA:16148	future rhombencephalon
EMAP:452	TS13 anterior pro-rhombomere	EMAPA:16149	anterior pro-rhombomere
EMAP:453	TS13 anterior pro-rhombomere floor plate	EMAPA:16150	anterior pro-rhombomere floor plate
EMAP:454	TS13 anterior pro-rhombomere neural fold	EMAPA:16151	anterior pro-rhombomere neural fold
EMAP:455	TS13 anterior pro-rhombomere neural crest	EMAPA:16152	anterior pro-rhombomere neural crest
EMAP:456	TS13 hindbrain posterior to rhombomere 05	EMAPA:16286	hindbrain posterior to rhombomere 05
EMAP:457	TS13 hindbrain posterior to rhombomere 05 floor plate	EMAPA:16287	hindbrain posterior to rhombomere 05 floor plate
EMAP:458	TS13 hindbrain posterior to rhombomere 05 neural fold	EMAPA:16288	hindbrain posterior to rhombomere 05 neural fold
EMAP:459	TS13 hindbrain posterior to rhombomere 05 neural crest	EMAPA:16289	hindbrain posterior to rhombomere 05 neural crest
EMAP:460	TS13 posterior pro-rhombomere	EMAPA:16157	posterior pro-rhombomere
EMAP:461	TS13 posterior pro-rhombomere floor plate	EMAPA:16158	posterior pro-rhombomere floor plate
EMAP:462	TS13 posterior pro-rhombomere neural fold	EMAPA:16159	posterior pro-rhombomere neural fold
EMAP:463	TS13 posterior pro-rhombomere neural crest	EMAPA:16160	posterior pro-rhombomere neural crest
EMAP:464	TS13 pre-otic sulcus	EMAPA:16161	pre-otic sulcus
EMAP:465	TS13 rhombomere 01	EMAPA:16290	rhombomere 01
EMAP:466	TS13 rhombomere 01 floor plate	EMAPA:16291	rhombomere 01 floor plate
EMAP:467	TS13 rhombomere 01 neural fold	EMAPA:16292	rhombomere 01 neural fold
EMAP:468	TS13 rhombomere 02	EMAPA:16293	rhombomere 02
EMAP:469	TS13 rhombomere 02 floor plate	EMAPA:16294	rhombomere 02 floor plate
EMAP:470	TS13 rhombomere 02 neural fold	EMAPA:16295	rhombomere 02 neural fold
EMAP:471	TS13 rhombomere 02 neural crest	EMAPA:16296	rhombomere 02 neural crest
EMAP:472	TS13 rhombomere 03	EMAPA:16297	rhombomere 03
EMAP:473	TS13 rhombomere 03 floor plate	EMAPA:16298	rhombomere 03 floor plate
EMAP:474	TS13 rhombomere 03 neural fold	EMAPA:16299	rhombomere 03 neural fold
EMAP:475	TS13 rhombomere 03 neural crest	EMAPA:16300	rhombomere 03 neural crest
EMAP:476	TS13 rhombomere 04	EMAPA:16301	rhombomere 04
EMAP:477	TS13 rhombomere 04 floor plate	EMAPA:16302	rhombomere 04 floor plate
EMAP:478	TS13 rhombomere 04 neural fold	EMAPA:16303	rhombomere 04 neural fold
EMAP:479	TS13 rhombomere 04 neural crest	EMAPA:16304	rhombomere 04 neural crest
EMAP:480	TS13 rhombomere 05	EMAPA:16305	rhombomere 05
EMAP:481	TS13 rhombomere 05 floor plate	EMAPA:16306	rhombomere 05 floor plate
EMAP:482	TS13 rhombomere 05 neural fold	EMAPA:16307	rhombomere 05 neural fold
EMAP:483	TS13 rhombomere 05 neural crest	EMAPA:16308	rhombomere 05 neural crest
EMAP:484	TS13 rhombomere 01 neural crest	EMAPA:16309	rhombomere 01 neural crest
EMAP:485	TS13 future spinal cord	EMAPA:16092	future spinal cord
EMAP:486	TS13 neural plate	EMAPA:16095	neural plate
EMAP:487	TS13 future spinal cord neural fold	EMAPA:16162	future spinal cord neural fold
EMAP:488	TS13 future spinal cord neural crest	EMAPA:16163	future spinal cord neural crest
EMAP:489	TS13 neural tube	EMAPA:16164	neural tube
EMAP:490	TS13 future spinal cord floor plate	EMAPA:16165	future spinal cord floor plate
EMAP:491	TS13 future spinal cord lateral wall	EMAPA:16166	future spinal cord lateral wall
EMAP:492	TS13 future spinal cord neural lumen	EMAPA:16167	future spinal cord neural lumen
EMAP:493	TS13 future spinal cord neural luminal occlusion	EMAPA:16310	future spinal cord neural luminal occlusion
EMAP:494	TS13 future spinal cord roof plate	EMAPA:16168	future spinal cord roof plate
EMAP:495	TS13 surface ectoderm	EMAPA:16096	surface ectoderm
EMAP:496	TS13 mesenchyme	EMAPA:16097	mesenchyme
EMAP:497	TS13 head mesenchyme	EMAPA:16098	head mesenchyme
EMAP:498	TS13 mesenchyme derived from head mesoderm	EMAPA:16099	mesenchyme derived from head mesoderm
EMAP:499	TS13 head mesenchyme derived from neural crest	EMAPA:16169	head mesenchyme derived from neural crest
EMAP:500	TS13 facial neural crest	EMAPA:16311	facial neural crest
EMAP:501	TS13 facio-acoustic neural crest	EMAPA:16312	facio-acoustic neural crest
EMAP:502	TS13 trigeminal neural crest	EMAPA:16170	trigeminal neural crest
EMAP:503	TS13 head paraxial mesenchyme	EMAPA:16171	head paraxial mesenchyme
EMAP:504	TS13 head somite group	EMAPA:16172	head somite group
EMAP:505	TS13 somite 01	EMAPA:16173	somite 01
EMAP:506	TS13 somite 02	EMAPA:16174	somite 02
EMAP:507	TS13 somite 03	EMAPA:16175	somite 03
EMAP:508	TS13 somite 04	EMAPA:16176	somite 04
EMAP:509	TS13 trunk mesenchyme	EMAPA:16177	trunk mesenchyme
EMAP:510	TS13 intermediate mesoderm	EMAPA:16178	intermediate mesoderm
EMAP:511	TS13 lateral plate mesenchyme	EMAPA:16179	lateral plate mesenchyme
EMAP:512	TS13 somatopleure	EMAPA:16180	somatopleure
EMAP:513	TS13 splanchnopleure	EMAPA:16181	splanchnopleure
EMAP:514	TS13 trunk paraxial mesenchyme	EMAPA:16183	trunk paraxial mesenchyme
EMAP:515	TS13 trunk somite group	EMAPA:16184	trunk somite group
EMAP:516	TS13 somite 05	EMAPA:16185	somite 05
EMAP:517	TS13 somite 06	EMAPA:16186	somite 06
EMAP:518	TS13 somite 07	EMAPA:16187	somite 07
EMAP:519	TS13 somite 08	EMAPA:16188	somite 08
EMAP:520	TS13 somite 09	EMAPA:16313	somite 09
EMAP:521	TS13 somite 10	EMAPA:16314	somite 10
EMAP:522	TS13 somite 11	EMAPA:16315	somite 11
EMAP:523	TS13 somite 12	EMAPA:16316	somite 12
EMAP:524	TS13 somite 13	EMAPA:16317	somite 13
EMAP:525	TS13 unsegmented mesenchyme	EMAPA:16189	unsegmented mesenchyme
EMAP:526	TS13 primordial germ cells	EMAPA:16190	primordial germ cells
EMAP:527	TS13 septum transversum	EMAPA:16318	septum transversum
EMAP:528	TS13 septum transversum hepatic component	EMAPA:16319	septum transversum hepatic component
EMAP:529	TS13 septum transversum non-hepatic component	EMAPA:16320	septum transversum non-hepatic component
EMAP:530	TS13 trunk mesenchyme derived from neural crest	EMAPA:16321	trunk mesenchyme derived from neural crest
EMAP:531	TS13 notochord	EMAPA:16191	notochord
EMAP:532	TS13 notochordal plate	EMAPA:16101	notochordal plate
EMAP:533	TS13 organ system	EMAPA:16103	organ system
EMAP:534	TS13 sensory organ	EMAPA:16192	sensory organ
EMAP:535	TS13 ear	EMAPA:16193	ear
EMAP:536	TS13 inner ear	EMAPA:16194	inner ear
EMAP:537	TS13 otic placode	EMAPA:16195	otic placode
EMAP:538	TS13 otic placode associated mesenchyme	EMAPA:16196	otic placode associated mesenchyme
EMAP:539	TS13 otic placode epithelium	EMAPA:16197	otic placode epithelium
EMAP:540	TS13 eye	EMAPA:16198	eye
EMAP:541	TS13 optic eminence	EMAPA:16322	optic eminence
EMAP:542	TS13 optic eminence ectoderm	EMAPA:16323	optic eminence ectoderm
EMAP:543	TS13 optic eminence mesenchyme	EMAPA:16324	optic eminence mesenchyme
EMAP:544	TS13 optic pit	EMAPA:16325	optic pit
EMAP:545	TS13 optic pit neural ectoderm	EMAPA:16326	optic pit neural ectoderm
EMAP:546	TS13 cardiovascular system	EMAPA:16104	cardiovascular system
EMAP:547	TS13 arterial system	EMAPA:16201	arterial system
EMAP:550	TS13 dorsal aorta	EMAPA:16204	dorsal aorta
EMAP:551	TS13 common dorsal aorta	EMAPA:16327	common dorsal aorta
EMAP:552	TS13 left dorsal aorta	EMAPA:16205	left dorsal aorta
EMAP:553	TS13 right dorsal aorta	EMAPA:16206	right dorsal aorta
EMAP:554	TS13 internal carotid artery	EMAPA:16328	internal carotid artery
EMAP:555	TS13 left internal carotid artery	EMAPA:16329	left internal carotid artery
EMAP:556	TS13 right internal carotid artery	EMAPA:16330	right internal carotid artery
EMAP:557	TS13 umbilical artery embryonic part	EMAPA:16331	umbilical artery embryonic part
EMAP:558	TS13 vitelline artery	EMAPA:16207	vitelline artery
EMAP:559	TS13 blood	EMAPA:16332	blood
EMAP:560	TS13 heart	EMAPA:16105	heart
EMAP:561	TS13 bulbus cordis	EMAPA:16333	bulbus cordis
EMAP:562	TS13 bulbus cordis caudal half	EMAPA:16334	bulbus cordis caudal half
EMAP:563	TS13 bulbus cordis caudal half cardiac jelly	EMAPA:16335	bulbus cordis caudal half cardiac jelly
EMAP:564	TS13 bulbus cordis caudal half endocardial tube	EMAPA:16336	bulbus cordis caudal half endocardial tube
EMAP:565	TS13 bulbus cordis caudal half cardiac muscle	EMAPA:16337	bulbus cordis caudal half cardiac muscle
EMAP:566	TS13 bulbus cordis rostral half	EMAPA:16338	bulbus cordis rostral half
EMAP:567	TS13 bulbus cordis rostral half cardiac jelly	EMAPA:16339	bulbus cordis rostral half cardiac jelly
EMAP:568	TS13 bulbus cordis rostral half endocardial tube	EMAPA:16340	bulbus cordis rostral half endocardial tube
EMAP:569	TS13 bulbus cordis rostral half cardiac muscle	EMAPA:16341	bulbus cordis rostral half cardiac muscle
EMAP:570	TS13 common atrial chamber	EMAPA:16342	common atrial chamber
EMAP:571	TS13 common atrial chamber cardiac jelly	EMAPA:16343	common atrial chamber cardiac jelly
EMAP:572	TS13 common atrial chamber endocardial tube	EMAPA:16344	common atrial chamber endocardial tube
EMAP:573	TS13 common atrial chamber cardiac muscle	EMAPA:16345	common atrial chamber cardiac muscle
EMAP:574	TS13 heart mesentery	EMAPA:16212	heart mesentery
EMAP:575	TS13 dorsal mesocardium	EMAPA:16213	dorsal mesocardium
EMAP:576	TS13 transverse pericardial sinus	EMAPA:16214	transverse pericardial sinus
EMAP:577	TS13 outflow tract	EMAPA:16346	outflow tract
EMAP:578	TS13 outflow tract cardiac jelly	EMAPA:16347	outflow tract cardiac jelly
EMAP:579	TS13 outflow tract endocardial tube	EMAPA:16348	outflow tract endocardial tube
EMAP:580	TS13 outflow tract mesenchyme	EMAPA:16349	outflow tract mesenchyme
EMAP:581	TS13 primitive ventricle	EMAPA:16350	primitive ventricle
EMAP:582	TS13 primitive ventricle cardiac jelly	EMAPA:16351	primitive ventricle cardiac jelly
EMAP:583	TS13 primitive ventricle endocardial tube	EMAPA:16352	primitive ventricle endocardial tube
EMAP:584	TS13 primitive ventricle cardiac muscle	EMAPA:16353	primitive ventricle cardiac muscle
EMAP:585	TS13 sinus venosus	EMAPA:16237	sinus venosus
EMAP:586	TS13 sinus venosus left horn	EMAPA:16238	sinus venosus left horn
EMAP:587	TS13 sinus venosus right horn	EMAPA:16239	sinus venosus right horn
EMAP:588	TS13 venous system	EMAPA:16240	venous system
EMAP:589	TS13 cardinal vein	EMAPA:16354	cardinal vein
EMAP:590	TS13 anterior cardinal vein	EMAPA:16355	anterior cardinal vein
EMAP:591	TS13 common cardinal vein	EMAPA:16356	common cardinal vein
EMAP:592	TS13 posterior cardinal vein	EMAPA:16357	posterior cardinal vein
EMAP:593	TS13 primary head vein	EMAPA:16242	primary head vein
EMAP:594	TS13 umbilical vein embryonic part	EMAPA:16243	umbilical vein embryonic part
EMAP:595	TS13 left umbilical vein embryonic part	EMAPA:16358	left umbilical vein embryonic part
EMAP:596	TS13 right umbilical vein embryonic part	EMAPA:16359	right umbilical vein embryonic part
EMAP:597	TS13 vitelline vein embryonic part	EMAPA:16244	vitelline vein embryonic part
EMAP:598	TS13 visceral organ	EMAPA:16245	visceral organ
EMAP:599	TS13 alimentary system	EMAPA:16246	alimentary system
EMAP:600	TS13 gut	EMAPA:16247	gut
EMAP:601	TS13 foregut diverticulum	EMAPA:16248	foregut diverticulum
EMAP:602	TS13 foregut diverticulum associated mesenchyme	EMAPA:16249	foregut diverticulum associated mesenchyme
EMAP:603	TS13 foregut diverticulum endoderm	EMAPA:16250	foregut diverticulum endoderm
EMAP:604	TS13 foregut diverticulum gland	EMAPA:16360	foregut diverticulum gland
EMAP:605	TS13 thyroid primordium	EMAPA:16361	thyroid primordium
EMAP:606	TS13 thyroid primordium associated mesenchyme	EMAPA:16362	thyroid primordium associated mesenchyme
EMAP:607	TS13 foregut-midgut junction	EMAPA:16363	foregut-midgut junction
EMAP:608	TS13 foregut-midgut junction associated mesenchyme	EMAPA:16364	foregut-midgut junction associated mesenchyme
EMAP:609	TS13 foregut-midgut junction mesentery	EMAPA:16365	foregut-midgut junction mesentery
EMAP:610	TS13 foregut-midgut junction dorsal mesentery	EMAPA:16366	foregut-midgut junction dorsal mesentery
EMAP:611	TS13 hindgut diverticulum	EMAPA:16251	hindgut diverticulum
EMAP:612	TS13 hindgut diverticulum associated mesenchyme	EMAPA:16252	hindgut diverticulum associated mesenchyme
EMAP:613	TS13 hindgut diverticulum endoderm	EMAPA:16253	hindgut diverticulum endoderm
EMAP:614	TS13 midgut	EMAPA:16255	midgut
EMAP:615	TS13 midgut associated mesenchyme	EMAPA:16256	midgut associated mesenchyme
EMAP:616	TS13 midgut endoderm	EMAPA:16257	midgut endoderm
EMAP:617	TS13 mouth-foregut junction	EMAPA:16258	mouth-foregut junction
EMAP:618	TS13 buccopharyngeal membrane	EMAPA:16259	buccopharyngeal membrane
EMAP:619	TS13 buccopharyngeal membrane ectoderm	EMAPA:16260	buccopharyngeal membrane ectoderm
EMAP:620	TS13 buccopharyngeal membrane endoderm	EMAPA:16261	buccopharyngeal membrane endoderm
EMAP:621	TS13 oral region	EMAPA:16262	oral region
EMAP:622	TS13 stomatodaeum	EMAPA:16263	stomatodaeum
EMAP:623	TS13 genitourinary system	EMAPA:16367	genitourinary system
EMAP:624	TS13 nephric cord	EMAPA:16368	nephric cord
EMAP:625	TS13 presumptive nephric duct	EMAPA:16369	presumptive nephric duct
EMAP:626	TS13 primitive streak	EMAPA:16072	primitive streak
EMAP:627	TS13 extraembryonic component	EMAPA:16042	extraembryonic component
EMAP:628	TS13 extraembryonic vascular system	EMAPA:16370	extraembryonic vascular system
EMAP:629	TS13 extraembryonic arterial system	EMAPA:16371	extraembryonic arterial system
EMAP:630	TS13 umbilical artery extraembryonic part	EMAPA:16372	umbilical artery extraembryonic part
EMAP:631	TS13 common umbilical artery	EMAPA:16373	common umbilical artery
EMAP:632	TS13 extraembryonic venous system	EMAPA:16374	extraembryonic venous system
EMAP:633	TS13 umbilical vein extraembryonic part	EMAPA:16375	umbilical vein extraembryonic part
