term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/MPATH_617,MPATH:617,MPATH:617,focus of cellular alteration,"Focal lesions of hepatocytes characterised primarily by altered cytoplasmic tinctorial properties. Classified as basophilic, eosinophilic, clear cell or mixed type.",,,
http://purl.obolibrary.org/obo/MPATH_0,MPATH:0,MPATH:0,pathological entity,Pathological structure or process,,,
http://purl.obolibrary.org/obo/MPATH_158,MPATH:158,MPATH:158,seborrheic keratosis,"Superficial, benign, verrucous, often pigmented, greasy lesions consisting of proliferating epidermal cells, resembling basal cells, enclosing cornifying cysts.",,,
http://purl.obolibrary.org/obo/MPATH_452,MPATH:452,MPATH:452,transitional cell carcinoma in situ,Pre-malignant intra-epithelial neoplasm of transitional cells (M-8120/2).,,,
http://purl.obolibrary.org/obo/MPATH_465,MPATH:465,MPATH:465,glaucoma developmental,Consequent on developmental abnormalities in the trabecular network and Schlemm`s canal in the angle.,,,
http://purl.obolibrary.org/obo/MPATH_212,MPATH:212,MPATH:212,inflammation,A tissue reaction to an internal or external injury.,,,
http://purl.obolibrary.org/obo/MPATH_338,MPATH:338,MPATH:338,granulocytic leukaemia,granulocytic leukaemia,true,,
http://purl.obolibrary.org/obo/MPATH_478,MPATH:478,MPATH:478,angiogenesis defect,Abnormality in developmental angiogenesis.,,,
http://purl.obolibrary.org/obo/MPATH_772,MPATH:772,MPATH:772,abnormal organ mass,Abnormal mass of organ,,,
http://purl.obolibrary.org/obo/MPATH_225,MPATH:225,MPATH:225,eccrine gland adenocarcinoma,Malignant neoplasm of the eccrine gland (M-8413/3).,,,
http://purl.obolibrary.org/obo/MPATH_12,MPATH:12,MPATH:12,liquefactive necrosis,Soft or fluid tissue remains of a circumscribed area of necrosis digested by proteolytic enzymes.,,,
http://purl.obolibrary.org/obo/MPATH_599,MPATH:599,MPATH:599,developmental process abnormalities,developmental process abnormalities,,,
http://purl.obolibrary.org/obo/MPATH_785,MPATH:785,MPATH:785,bone marrow granulopoiesis,"Marked production of granulocytes, primarily neutrophils, usually in response to a major acute inflammatory response.",,,
http://purl.obolibrary.org/obo/MPATH_238,MPATH:238,MPATH:238,hemangioblastoma,A benign neoplasm frequently arising in the cerebellum composed of capillary vessel forming endothelial cells and stromal cells. (M-9161/1).,,,
http://purl.obolibrary.org/obo/MPATH_25,MPATH:25,MPATH:25,tissue specific degenerative process,Degenerative process characteristic of a particular tissue.,,,
http://purl.obolibrary.org/obo/MPATH_532,MPATH:532,MPATH:532,plasmacytoma,Diffuse proliferation of mature plasma cells. Clonal by definition.,,,
http://purl.obolibrary.org/obo/MPATH_798,MPATH:798,MPATH:798,hypospermia,Reduced numbers of sperm.,,,
http://purl.obolibrary.org/obo/MPATH_38,MPATH:38,MPATH:38,copper deposition,Intra and extracellular deposition of copper and copper containing proteins.,,,
http://purl.obolibrary.org/obo/MPATH_545,MPATH:545,MPATH:545,hepatocholangiocellular carcinoma,Malignant tumor of unknown origin showing features of hepatocelluar carcinoma and cholangiocarcinoma. (M-8180/3).,,,
http://purl.obolibrary.org/obo/MPATH_380,MPATH:380,MPATH:380,ameloblastic fibroma,A tumor consisting of proliferating strands and clumps of odontogenic epithelium in a highly cellular fibroblastic stroma resembling the dental papilla of developing teeth. The epithelial component are composed of peripheral cuboidal or cylindrical cells enclosing scant stellate cells. (M-9330/0).,,,
http://purl.obolibrary.org/obo/MPATH_558,MPATH:558,MPATH:558,adenomyoepithelioma,Adenocarcinoma type tumor with both glandular and squamous differentiation. (M-8983/0).,,,
http://purl.obolibrary.org/obo/MPATH_305,MPATH:305,MPATH:305,serous cystadenoma,Ovarian cystadenoma composed of cells similar to tubal epithelium (M-8441/0).,,,
http://purl.obolibrary.org/obo/MPATH_393,MPATH:393,MPATH:393,osteoblastoma,Generally benign osteogenic neoplasm of unknown aetiology. Aggressive form may be confused with osteosarcoma. NOT a syn for osteofibroma. (M-9200/0).,,,
http://purl.obolibrary.org/obo/MPATH_140,MPATH:140,MPATH:140,hyperplastic polyp,"A benign polyp, usually in the colon, showing hyperplasia.",,,
http://purl.obolibrary.org/obo/MPATH_865,MPATH:865,MPATH:865,foreign body acute papillomatous glossitis,Papillomatous inflammation of the tongue caused by a foreign body.,,,
http://purl.obolibrary.org/obo/MPATH_318,MPATH:318,MPATH:318,classical seminoma,"As MPATH:317, but not spermatocytic (M-9061/3).",,,
http://purl.obolibrary.org/obo/MPATH_612,MPATH:612,MPATH:612,Abscess,A circumscribed collection of purulent exudate frequently associated with swelling and other signs of inflammation.,true,,
http://purl.obolibrary.org/obo/MPATH_153,MPATH:153,MPATH:153,hypergranulosis,"Increased thickness of the granular layer of a stratified squamous epithelium, associated with hyperorthokeratosis.",,,
http://purl.obolibrary.org/obo/MPATH_878,MPATH:878,MPATH:878,foreign body aspiration pneumonia,Pneumonia caused by aspiration of a foreign body.,,,
http://purl.obolibrary.org/obo/MPATH_625,MPATH:625,MPATH:625,avulsion,Tearing away or separation of two structures or parts.,,,
http://purl.obolibrary.org/obo/MPATH_166,MPATH:166,MPATH:166,goblet cell metaplasia,Metaplasia resulting in formation of mucus secreting goblet cells.,,,
http://purl.obolibrary.org/obo/MPATH_460,MPATH:460,MPATH:460,nuclear defect,Defect in the structure or function of the nuclear membrane or matrix or other component.,,,
http://purl.obolibrary.org/obo/MPATH_638,MPATH:638,MPATH:638,cellulitis,"An acute, diffuse, spreading, edematous, suppurative inflammation of the deep subcutaneous tissues and sometimes muscle, which may be associated with abscess formation.",,,
http://purl.obolibrary.org/obo/MPATH_179,MPATH:179,MPATH:179,fibrin deposition,Deposition of fibrin.,,,
http://purl.obolibrary.org/obo/MPATH_473,MPATH:473,MPATH:473,developmental cystic dysplasia,Developmental dysplasia showing epithelial cell bounded cavities.,,,
http://purl.obolibrary.org/obo/MPATH_220,MPATH:220,MPATH:220,apocrine adenocarcinoma,Carcinoma of the glandular epithelium of apocrine glands (M-8401/3).,,,
http://purl.obolibrary.org/obo/MPATH_486,MPATH:486,MPATH:486,ductal intra-epithelial neoplasia,Pre-malignant hyperplastic and/or dysplastic change in the mammary gland epithelium with the potential to give rise to malignant tumors.,,,
http://purl.obolibrary.org/obo/MPATH_780,MPATH:780,MPATH:780,pseudoxanthoma elasticum,Pseudoxanthoma elasticum is a progressive disorder characterized by accumulated deposits of calcium and other minerals in elastic fibers.,,,
http://purl.obolibrary.org/obo/MPATH_233,MPATH:233,MPATH:233,basal cell tumor,"Well circumscribed tumor of the basal cells of the epidermis. Rare mitotic figures, benign. (M8147/0).",,,
http://purl.obolibrary.org/obo/MPATH_20,MPATH:20,MPATH:20,golgi defect,Defect in the structure or function of the golgi apparatus.,,,
http://purl.obolibrary.org/obo/MPATH_705,MPATH:705,MPATH:705,acinar atrophy,,,,
http://purl.obolibrary.org/obo/MPATH_499,MPATH:499,MPATH:499,nesidioblastosis,Abnormal proliferation of beta cells of developing islets often leading to marked diffuse or focal beta-cell hyperplasia. Considered to generate a potentially cancerous lesion.,,,
http://purl.obolibrary.org/obo/MPATH_793,MPATH:793,MPATH:793,reactive splenomegaly,An increase in the size of the spleen due to ongoing acute or chronic infection.,,,
http://purl.obolibrary.org/obo/MPATH_246,MPATH:246,MPATH:246,choroid plexus papilloma,Benign neoplasm derived from the epithelial cells of the choroid plexus. (M-9390/0).,,,
http://purl.obolibrary.org/obo/MPATH_33,MPATH:33,MPATH:33,intracellular and extracellular accumulation,"Accumulation of substances within, on the surface of or between cells.",,,
http://purl.obolibrary.org/obo/MPATH_540,MPATH:540,MPATH:540,T cell neoplasms character undetermined,T cell neoplasms which cannot currently be classified into known subtypes.,,,
http://purl.obolibrary.org/obo/MPATH_718,MPATH:718,MPATH:718,pre-sacral teratoma,Generally benign germ cell derived tumors of male or female containing derivatives from all three germ layers with differentiation in the malignant form being poor. Pre-sacral tumors located in the retrorectal space between the rectum and the sacrococcygeal part of the spine.,,,
http://purl.obolibrary.org/obo/MPATH_259,MPATH:259,MPATH:259,mucoepidermoid carcinoma,"Most commonly a salivary gland carcinoma of low grade malignancy composed of mucous, epidermoid, and intermediate cells. (M-8430/3).",,,
http://purl.obolibrary.org/obo/MPATH_46,MPATH:46,MPATH:46,uric acid deposition,Extracellular deposition of uric acid crystals.,,,
http://purl.obolibrary.org/obo/MPATH_553,MPATH:553,MPATH:553,neuritis,Inflammation of a nerve.,,,
http://purl.obolibrary.org/obo/MPATH_300,MPATH:300,MPATH:300,pineoblastoma,"Malignant neoplasms which arise from pineoblasts, the primitive pineal stem cells. (M-9362/3).",,,
http://purl.obolibrary.org/obo/MPATH_59,MPATH:59,MPATH:59,defective branching morphogenesis,"Defect in the process determining number, angle, pattern or rate of branching of tubular branched structures eg. Glandular ducts.",,,
http://purl.obolibrary.org/obo/MPATH_860,MPATH:860,MPATH:860,cholecystitis,inflammation of the gall bladder,,,
http://purl.obolibrary.org/obo/MPATH_313,MPATH:313,MPATH:313,embryonal carcinoma,"Germ cell derived malignant neoplasm of the testis or ovary, composed of anaplastic cells with indistinct cellular borders and large ovoid, round, or bean-shaped nuclei that may have large nucleoli. (M-9070/3 ).",,,
http://purl.obolibrary.org/obo/MPATH_579,MPATH:579,MPATH:579,ulcer,Loss of epithelium and the basement membrane (full thickness). Cf Erosion.,,,
http://purl.obolibrary.org/obo/MPATH_873,MPATH:873,MPATH:873,micropthalmia,Reduced size of the eye globe.,,,
http://purl.obolibrary.org/obo/MPATH_326,MPATH:326,MPATH:326,granulosa cell tumor,. Derived from sex cord stromal cells. In male thought to be Sertoli cells. (M- 8620/1).,,,
http://purl.obolibrary.org/obo/MPATH_620,MPATH:620,MPATH:620,inter-atrial septal defect,Incomplete closure of the inter-atrial septum due to failure of the primary or secondary septum.,,,
http://purl.obolibrary.org/obo/MPATH_161,MPATH:161,MPATH:161,cartilaginous metaplasia,Metaplasia resulting in heterotopic formation of cartilage.,,,
http://purl.obolibrary.org/obo/MPATH_886,MPATH:886,MPATH:886,pulmonary metastasis,Metastatic tumour of unspecified origin in the lung.,,,
http://purl.obolibrary.org/obo/MPATH_339,MPATH:339,MPATH:339,lymphatic leukaemia,lymphatic leukaemia,true,,
http://purl.obolibrary.org/obo/MPATH_633,MPATH:633,MPATH:633,cholelithiasis,Presence of concretions in the gallbladder or bile ducts.,,,
http://purl.obolibrary.org/obo/MPATH_174,MPATH:174,MPATH:174,osseous metaplasia,Metaplasia resulting in formation of bone.,,,
http://purl.obolibrary.org/obo/MPATH_646,MPATH:646,MPATH:646,chondroarthritis,,,,
http://purl.obolibrary.org/obo/MPATH_434,MPATH:434,MPATH:434,neurilemmoma,neurilemmoma,true,,
http://purl.obolibrary.org/obo/MPATH_187,MPATH:187,MPATH:187,incomplete parenchymal regeneration,Incomplete healing usually accompanied by fibrosis.,,,
http://purl.obolibrary.org/obo/MPATH_481,MPATH:481,MPATH:481,pre-neoplastic lesions,"Lesions likely to result in progression to frank tumors, which may be classified as pre-neoplastic or pre-cancerous.",true,,
http://purl.obolibrary.org/obo/MPATH_659,MPATH:659,MPATH:659,foreign body dermatitis,,,,
http://purl.obolibrary.org/obo/MPATH_406,MPATH:406,MPATH:406,dermatofibrosarcoma,"Highly recurrent, infiltrative skin tumors of intermediate malignancy derived from fibroblasts/fibrocytes. Human condition dermatofibrosarcoma protruberans (M-8832/3).",,,
http://purl.obolibrary.org/obo/MPATH_700,MPATH:700,MPATH:700,ascites,,,,
http://purl.obolibrary.org/obo/MPATH_494,MPATH:494,MPATH:494,autoimmune glomerulonephritis,Glomerulonephritis caused by autoimmune attack on the glomerulus.,,,
http://purl.obolibrary.org/obo/MPATH_241,MPATH:241,MPATH:241,hemangiopericytoma,"A vascular, usually benign, neoplasm composed of round and spindle cells derived from the pericytes and surround endothelium-lined vessels. (M-9150/0/1/3).",,,
http://purl.obolibrary.org/obo/MPATH_419,MPATH:419,MPATH:419,lymphatic vessel tumor,Neoplasms of the lymphatic vessels.,,,
http://purl.obolibrary.org/obo/MPATH_713,MPATH:713,MPATH:713,situs ambiguus totalis,,,,
http://purl.obolibrary.org/obo/MPATH_254,MPATH:254,MPATH:254,complex tumor,Tumors showing multiple histological componants/differentiation.,,,
http://purl.obolibrary.org/obo/MPATH_41,MPATH:41,MPATH:41,iron deposition,"Extra- or intra-cellular deposition of iron, iron containing proteins or hemosiderin.",,,
http://purl.obolibrary.org/obo/MPATH_726,MPATH:726,MPATH:726,hemosiderosis,,,,
http://purl.obolibrary.org/obo/MPATH_54,MPATH:54,MPATH:54,osteoporosis,Reduction in the quantity of bone or atrophy of skeletal tissue. More severe than MPATH: 53 with gross changes to bone matrix.,,,
http://purl.obolibrary.org/obo/MPATH_267,MPATH:267,MPATH:267,glandular tumor,Neoplasms derived from glandular epithelial cells.,,,
http://purl.obolibrary.org/obo/MPATH_561,MPATH:561,MPATH:561,adenosquamous carcinoma,Mixed adeno- and squamous cell carcinoma. Not yet reported in mice. M-8560/3.,,,
http://purl.obolibrary.org/obo/MPATH_739,MPATH:739,MPATH:739,sub-retinal hemorrhage,Extravascular blood between retina and choroid,,,
http://purl.obolibrary.org/obo/MPATH_67,MPATH:67,MPATH:67,displacement and deformity,"Abnormal location, orientation, number, loss or non-specified deformity of a structure or tissue.",,,
http://purl.obolibrary.org/obo/MPATH_321,MPATH:321,MPATH:321,teratocarcinoma,Mixed germ cell neoplasm contaning elements of embryonal carcinoma and teratoma (M-9081/3).,,,
http://purl.obolibrary.org/obo/MPATH_587,MPATH:587,MPATH:587,Cribriform epididymal hyperplasia,"The lesion is characterized microscopically by epithelial cells with atypical hyperchromatic nuclei, vacuolization, intratubular lumina formation, infrequent apoptosis, and rare mitotic figures. In contrast to germ cells, the cells of CEH do not express alpha-fetoprotein, carcinoembryonic antigen, or S-100. Ultrastructurally, the cells are pleomorphic with stereocilia at their apical borders and within intratubular lumina, and are supported by a basement membrane. CEH does not appear to be a preneoplastic change.",,,
http://purl.obolibrary.org/obo/MPATH_881,MPATH:881,MPATH:881,reactive fibrosis,Fibrotic reaction to presence of a foreign body.,,,
http://purl.obolibrary.org/obo/MPATH_334,MPATH:334,MPATH:334,thecoma,"Derived from sex cord stromal cells, spindle shaped cells arranged in whorls or interlacing bundles. (M- 8600/0).",,,
http://purl.obolibrary.org/obo/MPATH_806,MPATH:806,MPATH:806,lymphangioma circumscriptum,"Cutaneous grouped collection of thin-walled translucent vessels, which appear at birth or in early infancy and are commonest around the limb girdles.",,,
http://purl.obolibrary.org/obo/MPATH_641,MPATH:641,MPATH:641,epidermal inclusion cyst,"Intradermal or subcutaneous cyst, the wall of which is stratified epithelium containing keratohyalin granules, surrounding a core of debris.",,,
http://purl.obolibrary.org/obo/MPATH_819,MPATH:819,MPATH:819,focal renal pelvic mineralisation.,,,,
http://purl.obolibrary.org/obo/MPATH_182,MPATH:182,MPATH:182,gliosis,Proliferation of astrocytes in an area of damage in the brain or spinal cord.,,,
http://purl.obolibrary.org/obo/MPATH_654,MPATH:654,MPATH:654,non-Langerhans cell histiocytosis,,,,
http://purl.obolibrary.org/obo/MPATH_107,MPATH:107,MPATH:107,congestion,Presence of an abnormal amount of fluid (but especially of blood) in the vessels or passages of a part or organ.,,,
http://purl.obolibrary.org/obo/MPATH_401,MPATH:401,MPATH:401,glomus jugulare tumor,"A glomus tumor arising from the chief cells of the paraganglia ( neurectodermal derivatives) , or glomus bodies, located within the wall (adventitia) of the jugular bulb. (8690/1).",,,
http://purl.obolibrary.org/obo/MPATH_195,MPATH:195,MPATH:195,arthritis,Inflammation of a joint.,,,
http://purl.obolibrary.org/obo/MPATH_667,MPATH:667,MPATH:667,foreign body periodontitis,,,,
http://purl.obolibrary.org/obo/MPATH_506,MPATH:506,MPATH:506,histiocytic sarcoma,Solid tumor mass composed predominantly of histiocytic cells (M-9775/3).,,,
http://purl.obolibrary.org/obo/MPATH_414,MPATH:414,MPATH:414,histiocytic sarcoma,histiocytic sarcoma,true,,
http://purl.obolibrary.org/obo/MPATH_721,MPATH:721,MPATH:721,Sacrococcygeal teratoma,Generally benign germ cell derived tumors of male or female containing derivatives from all three germ layers with differentiation in the malignant form being poor. Sacrococcygeal tumors are located at the base of the coccyx.,,,
http://purl.obolibrary.org/obo/MPATH_262,MPATH:262,MPATH:262,pulmonary blastoma,"A biphasic tumor containing a primitive epithelial component, that may resemble well-differentiated fetal adenocarcinoma and a primitive mesenchymal stroma, which occasionally has foci of osteosarcoma, chondrosarcoma or rhadomyosarcoma. (M-8972/3).",,,
http://purl.obolibrary.org/obo/MPATH_734,MPATH:734,MPATH:734,acute blepharitis,,,,
http://purl.obolibrary.org/obo/MPATH_62,MPATH:62,MPATH:62,cyst,Formation of an epithelium bounded cavity not associated with neoplasia.,,,
http://purl.obolibrary.org/obo/MPATH_275,MPATH:275,MPATH:275,comedocarcinoma,Form of carcinoma of the breast or other organ in which plugs of necrotic malignant cells are present in the ducts. (M -8501/3).,,,
http://purl.obolibrary.org/obo/MPATH_747,MPATH:747,MPATH:747,renal tubular amyloidosis,Pink amorphous material (amyloid) deposited within the renal tubules.,,,
http://purl.obolibrary.org/obo/MPATH_75,MPATH:75,MPATH:75,hernia,Protrusion of a loop or wall of an organ through an abnormal opening.,,,
http://purl.obolibrary.org/obo/MPATH_288,MPATH:288,MPATH:288,islet cell carcinoma,"Rare tumor of the islets of Langerhans, most of which produce insulin. (M- 8150/3).",,,
http://purl.obolibrary.org/obo/MPATH_582,MPATH:582,MPATH:582,cicatricial alopecia,Scarring of the hair follicle without affecting the adjacent dermis. Pigment may be associated with fibrous tract in pigmented individuals.,,,
http://purl.obolibrary.org/obo/MPATH_507,MPATH:507,MPATH:507,mast cell sarcoma,Solid tumor mass composed of mast cells.,,,
http://purl.obolibrary.org/obo/MPATH_801,MPATH:801,MPATH:801,intervertebral disks prolapsed dorsally and ventrally,Presence of dorsal and ventrally prolapsed disks in the same vertebral column.,,,
http://purl.obolibrary.org/obo/MPATH_595,MPATH:595,MPATH:595,extramedullary hemopoiesis,The formation of and development of blood cells outside the red pulp of the spleen. Composed of varying numbers of megakaryocytes as well as myeloid and erythroid precursors.,,,
http://purl.obolibrary.org/obo/MPATH_342,MPATH:342,MPATH:342,myeloid leukaemia,Leukaemias of the myeloid lineage.,,,
http://purl.obolibrary.org/obo/MPATH_814,MPATH:814,MPATH:814,focal hepatic lipidosis,Locally circumscribed regions of fatty change.,,,
http://purl.obolibrary.org/obo/MPATH_355,MPATH:355,MPATH:355,cholangiofibroma,"Develops from cholangiofibrosis, fibrosis of the biliary ducts and is only potentially malignant.",,,
http://purl.obolibrary.org/obo/MPATH_102,MPATH:102,MPATH:102,labyrinth zone defect,"Defect in size, cellular composition, function or organisation of the labyrinthine zone of the placenta.",,,
http://purl.obolibrary.org/obo/MPATH_827,MPATH:827,MPATH:827,chronic dermatitis,chronic inflammation of the skin,,,
http://purl.obolibrary.org/obo/MPATH_190,MPATH:190,MPATH:190,type I hypersensitivity,"This is manifested by localized or generalized reaction that occurs immediately (minutes) after exposure to an antigen to which the person/animal was previously sensitized. It is IgE-mediated, and mast cell activation and degranulation are hallmarks.",,,
http://purl.obolibrary.org/obo/MPATH_368,MPATH:368,MPATH:368,endocrine adenocarcinoma,obsolete.,true,,
http://purl.obolibrary.org/obo/MPATH_662,MPATH:662,MPATH:662,foreign body glossitis,,,,
http://purl.obolibrary.org/obo/MPATH_115,MPATH:115,MPATH:115,fat embolism,Occlusion of vessels caused by entry of lipid or fatty cells into the circulation. Usually following trauma.,,,
http://purl.obolibrary.org/obo/MPATH_675,MPATH:675,MPATH:675,psoriasiform dermatitis,,,,
http://purl.obolibrary.org/obo/MPATH_128,MPATH:128,MPATH:128,intra-epithelial neoplasia,"Non-invasive changes characterized by alteration in the size, shape and organization of the cellular components of an epithelial tissue. Do not confuse with developmental dysplasia MPATH:64.",,,
http://purl.obolibrary.org/obo/MPATH_422,MPATH:422,MPATH:422,lymphangiosarcoma,A malignant neoplasm derived from vascular tissue in which the neoplastic cells originate from the endothelial cells of lymphatic vessels. (M-9170/3).,,,
http://purl.obolibrary.org/obo/MPATH_688,MPATH:688,MPATH:688,aortitis,,,,
http://purl.obolibrary.org/obo/MPATH_435,MPATH:435,MPATH:435,neurofibroma,Peripheral nerve tumor consisting of chaotic arrays of wavy schwann cell bundles and fibroblasts interspersed within a matrix rich in collagen and mucopolysaccharide. (M9540/0).,,,
http://purl.obolibrary.org/obo/MPATH_270,MPATH:270,MPATH:270,adenoma,A benign epithelial neoplasm in which the tumor cells may form glands or glandlike structures. In different instances this may remain a benign tumor or progress to malignancy.,,,
http://purl.obolibrary.org/obo/MPATH_448,MPATH:448,MPATH:448,squamous cell papilloma,A benign tumor consisting of villous or arborescent outgrowths of fibrovascular stroma covered by neoplastic squamous epithelial cells.,,,
http://purl.obolibrary.org/obo/MPATH_742,MPATH:742,MPATH:742,intervertebral disk prolapse,"Rupture of the intervertebral disc, usually dorsally to compress the spinal cord, secondary to trauma.",,,
http://purl.obolibrary.org/obo/MPATH_9,MPATH:9,MPATH:9,fibrinoid necrosis,Necrosis in which the necrotic tissue shows deeply eosinophilic staining similar to that of fibrin.,,,
http://purl.obolibrary.org/obo/MPATH_70,MPATH:70,MPATH:70,fistula,An abnormal passage between two internal organs or leading from a cavity to the body surface.,,,
http://purl.obolibrary.org/obo/MPATH_283,MPATH:283,MPATH:283,intraductal carcinoma,In situ carcinoma of the mammary ductal epithelium. (M- 8500/2).,true,,
http://purl.obolibrary.org/obo/MPATH_755,MPATH:755,MPATH:755,pulmonary interstitial mineralisation,Small foci of mineralization within the interstitium between alveoli.,,,
http://purl.obolibrary.org/obo/MPATH_208,MPATH:208,MPATH:208,immunodeficiency - myeloid/phagocytic defect,Primary defect in the myeloid arm of the immune system.,,,
http://purl.obolibrary.org/obo/MPATH_502,MPATH:502,MPATH:502,monocytic leukaemia,Leukaemia in which neoplastic cells are poorly or moderately differentiated with a monocytic but no neutrophilic component. At least 20% of the cells must be blasts.,,,
http://purl.obolibrary.org/obo/MPATH_83,MPATH:83,MPATH:83,septation defect,Any defect in the formation of septae not describable as perforation.,,,
http://purl.obolibrary.org/obo/MPATH_296,MPATH:296,MPATH:296,papillary adenoma,"A benign neoplasm derived from a glandular epithelium, in which solid tumors show papillary structures projecting onto fibrovascular stroma. (M-8260/0).",,,
http://purl.obolibrary.org/obo/MPATH_590,MPATH:590,MPATH:590,fibro-osseous lesion,Lesion of bone showing accelerated osteoclastic bone resorption coupled with fibroplasia. Later stages show proliferation of osteoblasts.,,,
http://purl.obolibrary.org/obo/MPATH_768,MPATH:768,MPATH:768,septic necrosis,Necrosis associated with or caused by local bacterial infection.,,,
http://purl.obolibrary.org/obo/MPATH_515,MPATH:515,MPATH:515,Non-Lymphoid neoplasias,Hematological neoplasias of non-lymphoid origin.,,,
http://purl.obolibrary.org/obo/MPATH_96,MPATH:96,MPATH:96,hypoplastic ventricle,Reduction in cell number of one or both of the two lower chambers of the heart.,,,
http://purl.obolibrary.org/obo/MPATH_528,MPATH:528,MPATH:528,classic Burkitt lymphoma,"Highly proliferative B-cell lymphoma characteristically seen in c-Myc transgenic mice, derived from mature B cells.",,,
http://purl.obolibrary.org/obo/MPATH_822,MPATH:822,MPATH:822,hypoplastic gut associated lymphoid tissue,Reduced mass of GALT resulting form fewer cells.,,,
http://purl.obolibrary.org/obo/MPATH_363,MPATH:363,MPATH:363,mesonephric tumor,Tumor beleived to be derived from mesonephric remnants. (M-8310/3).,,,
http://purl.obolibrary.org/obo/MPATH_110,MPATH:110,MPATH:110,embolus,A plug formed from a variety of materials occluding a vessel or tube.,,,
http://purl.obolibrary.org/obo/MPATH_835,MPATH:835,MPATH:835,acute septic inflammation,acute inflammation due to infection.,,,
http://purl.obolibrary.org/obo/MPATH_376,MPATH:376,MPATH:376,neuroblastoma,"A malignant neoplasm characterized by immature, poorly differentiated nerve cells of embryonic type. (M-9500/3).",,,
http://purl.obolibrary.org/obo/MPATH_670,MPATH:670,MPATH:670,granulomatous epicarditis,"A mixed inflammatory cell infiltrate, primarily macrophages and some syncitial cells, around the heart attached to the epicardium.",,,
http://purl.obolibrary.org/obo/MPATH_123,MPATH:123,MPATH:123,purpura,Purple and variously colored lesions caused by extensive haemorrhage into the skin through ecchymoses/petechia.,,,
http://purl.obolibrary.org/obo/MPATH_848,MPATH:848,MPATH:848,effacing granuloma,Replacement of normal tissue by granuloma.,,,
http://purl.obolibrary.org/obo/MPATH_389,MPATH:389,MPATH:389,chondroblastoma,"A benign or malignant neoplasm occuring in the epiphyses of long bones, consisting of highly cellular tissue resembling embryonic cartilage. (M-9230/0, /3).",,,
http://purl.obolibrary.org/obo/MPATH_683,MPATH:683,MPATH:683,degenerative arthritis,,,,
http://purl.obolibrary.org/obo/MPATH_136,MPATH:136,MPATH:136,fibroepithelial polyp,A polypoid outgrowth of both epidermis and dermal fibrovascular tissue.,,,
http://purl.obolibrary.org/obo/MPATH_430,MPATH:430,MPATH:430,angiomyxoma,"Angiomyxoma is a poorly circumscribed, slowly growing lesion composed of spindle-shaped and stellate cells evenly distributed in an abundant myxoid matrix. The lesion contains numerous vessels, often showing some hyalinization of their walls, and occasionally surrounded by a few smooth muscle cells. Immunohistochemically, tumor cells may express desmin and/ or smooth muscle actin (M-8841/1).",,,
http://purl.obolibrary.org/obo/MPATH_608,MPATH:608,MPATH:608,abscess,A circumscribed collection of purulent exudate frequently associated with swelling and other signs of inflammation.,,,
http://purl.obolibrary.org/obo/MPATH_696,MPATH:696,MPATH:696,spindle cell hyperplasia,,,,
http://purl.obolibrary.org/obo/MPATH_149,MPATH:149,MPATH:149,squamous hyperplasia,"Benign proliferation of epidermal cells with hyperkeratosis. Variable growth pattern, regular to papillary (exophytic squamous cell hyperplasia).",,,
http://purl.obolibrary.org/obo/MPATH_443,MPATH:443,MPATH:443,inverted squamous papilloma,A benign tumor consisting of villous or arborescent outgrowths of fibrovascular stroma covered by neoplastic epithelial cells in which proliferating epithelium is invaginated beneath the surface and is more smoothly rounded. (M-8053/0).,,,
http://purl.obolibrary.org/obo/MPATH_4,MPATH:4,MPATH:4,necrosis,"Morpholological changes after intravital (Pathologic) death of one or more cells, or of a portion of tissue or organ, resulting from irreversible damage;characterised by mitochondrial swelling, nuclear pyknosis, karyolysis, swollen and abnormally pale basophilic staining; or karyorrhexis, rupture and fragmentation of the nucleus. Energy independent cf. Apoptosis MPATH 3.",,,
http://purl.obolibrary.org/obo/MPATH_456,MPATH:456,MPATH:456,hydatidiform mole,Vesicular or cystic tumor with hydropic villi resulting from the proliferation of trophoblast in the absence ( complete) or the presence ( partial) of an embryo. Most complete moles are homozygous androgenetic XX 46.(M-9100/0).,,,
http://purl.obolibrary.org/obo/MPATH_750,MPATH:750,MPATH:750,pulmonary adenomatosis,Neoplastic proliferation of cuboidal cells lining alveoli most likely type II pneumocytes.,,,
http://purl.obolibrary.org/obo/MPATH_291,MPATH:291,MPATH:291,medullary carcinoma,Derived from calcitonin-producing cells (thyroid). In humans a type of carcinoma composed of epithelial elements with considerable lymphoid stroma (breast). Not yet reported in mice. (M-8510/3).,,,
http://purl.obolibrary.org/obo/MPATH_469,MPATH:469,MPATH:469,symmetry defect,Any aberration of the normal symmetrical organisation of the body pattern.,,,
http://purl.obolibrary.org/obo/MPATH_763,MPATH:763,MPATH:763,sialocele,Salivary gland duct occlusion resulting in massive enlargement forming a large cyst-like structure.,,,
http://purl.obolibrary.org/obo/MPATH_216,MPATH:216,MPATH:216,necrotic inflammation,Acute inflammatory reaction in which the predominant histological change is rapid diffuse necrosis throughout the affected tissue.,,,
http://purl.obolibrary.org/obo/MPATH_510,MPATH:510,MPATH:510,myeloid proliferations (non-reactive),Non-reactive persistent accumulation of non-lymphoid haematopoietic cells. Genetically determined.,,,
